darcy,manning,hazen
0.05015839686393351,0.18618740962901892,0.09563269895935943
0.03813371517157134,0.142866213603609,0.08390339491936338
0.056419861971771665,0.20263499815902333,0.10337026390748529
0.04517374927480842,0.16231473435282362,0.07929435724132217
0.05188894987174677,0.1881594790509985,0.09952166417576941
0.05161088091437726,0.19172361825128054,0.10225219615326964
0.04435568827378972,0.15897768470185314,0.0795182621902411
0.04093059533359858,0.15942726107914645,0.08822214440073659
0.03965267700776219,0.15248214431455137,0.08292152497993534
0.05102638621225596,0.19072974459471873,0.09534265929873297
0.035675923082593305,0.13537178866269814,0.07205353661534777
0.04271246974499049,0.1500805994225817,0.07138010989582103
0.0449326404137446,0.1663382891130415,0.08884173884757804
0.049560940772319075,0.18414149581550288,0.09095915906690973
0.046969325839815855,0.18116925030697362,0.09313848052925809
0.06145176055306932,0.21087478483891114,0.09449740462867448
0.04281708700743328,0.15897116914746273,0.07663237906807142
0.04564032250605751,0.16465326837740316,0.08546175119119283
0.048458927761135216,0.17457058505236264,0.09708502249555218
0.041532091875049956,0.14885234684972715,0.07262732918401472
0.042098138955665526,0.149780699372508,0.07886551342152291
0.045962604443420485,0.17230384858361833,0.09856357975877328
0.03846296104792075,0.1369066637514123,0.0661762178134832
0.042126270550831055,0.16656819162381353,0.09748844549523902
0.043288856530492005,0.1594570250096865,0.08201161320574116
0.046985025088811964,0.1738031035417382,0.09648855793686102
0.04858203579582281,0.1797192517131533,0.08925356347686589
0.04307407109949454,0.16130873071916327,0.09708246694038396
0.052790303685535195,0.18672380663529795,0.08709808374341206
0.04095301773157599,0.14522368932646496,0.0730822755277783
0.0453736629760162,0.17614075502964469,0.1097565763501368
0.0519715625434113,0.2002910496154004,0.11130437676168074
0.05066184059212034,0.19473473962289453,0.11139219447368469
0.048835102793580214,0.18071531810875335,0.09701469341271392
0.03493265520339926,0.12614240119358291,0.06225743124968571
0.04949084936623341,0.17909659673360676,0.08556934196498422
0.045081627216679306,0.15906690909054627,0.07474185620503587
0.050455093245393566,0.18354591695775715,0.09739119079660845
0.05104731419069841,0.19710392044169026,0.10783588771014443
0.049125750808189865,0.1731592844223165,0.09384525003246685
0.054823157191759606,0.2035341285525051,0.10674554820292377
0.05470043144483419,0.20157478775274218,0.10720574510580488
